i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,1
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,GROUP    : 410,DELIQUENCY GROUP,A,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000324166,901027925,NGUYEN THI 27915,802,VND,22/10/2019,"462,056","9,321,118",22/10/2019
?,28020000325163,901027976,NGUYEN THI 27966,802,VND,22/10/2019,"479,165","9,663,309",22/10/2019
?,28020000325429,90265117,NGUYEN VAN 65117,802,VND,22/10/2019,"93,634","1,952,685",22/10/2019
?,28020000325825,901028018,NGUYEN THI 28008,802,VND,22/10/2019,"85,994","1,799,875",22/10/2019
?,28020000325841,901028021,NGUYEN THI 28011,802,VND,22/10/2019,"344,264","7,093,118",22/10/2019
?,28020000326328,90351066,NGUYEN VAN 151066,802,VND,22/10/2019,"220,959","4,499,177",22/10/2019
?,28020000326427,90212563,NGUYEN VAN 12563,802,VND,22/10/2019,"480,348","9,686,964",22/10/2019
?,28020000326542,901028058,NGUYEN THI 28048,802,VND,22/10/2019,"118,876","2,955,838",22/10/2019
?,28020000326583,901028063,NGUYEN THI 28053,802,VND,22/10/2019,"106,774","2,145,167",22/10/2019
?,28020000327086,901028086,NGUYEN THI 28076,802,VND,22/10/2019,"250,801","5,086,846",22/10/2019
?,28020000327458,901028098,NGUYEN THI 28088,802,VND,22/10/2019,"244,249","5,066,977",22/10/2019
?,28020000327615,90225630,NGUYEN VAN 25630,802,VND,22/10/2019,"113,766","2,335,233",22/10/2019
?,28020000327847,901028122,NGUYEN THI 28112,802,VND,22/10/2019,"256,318","5,206,366",22/10/2019
?,28020000329033,901028183,NGUYEN THI 28173,802,VND,22/10/2019,"7,343","3,861,004",22/10/2019
?,28020000329496,901028205,NGUYEN THI 28195,802,VND,22/10/2019,"170,326","3,377,528",22/10/2019
?,28020000329629,90201611,NGUYEN VAN 1611,802,VND,22/10/2019,"159,628","3,348,270",22/10/2019
?,28020000329652,901028213,NGUYEN THI 28203,802,VND,22/10/2019,"109,842","2,276,848",22/10/2019
?,28020000329850,901028224,NGUYEN THI 28214,802,VND,22/10/2019,"2,596","1,473,922",22/10/2019
?,28020000329868,901028226,NGUYEN THI 28216,802,VND,22/10/2019,"243,823","4,956,460",22/10/2019
?,28020000330346,901028250,NGUYEN THI 28240,802,VND,22/10/2019,"293,987","5,121,892",22/10/2019
?,28020000331542,901028322,NGUYEN THI 28312,802,VND,22/10/2019,"43,751","123,751",22/10/2019
?,28020000332086,90203341,NGUYEN VAN 3341,802,VND,22/10/2019,"347,140","5,073,435",22/10/2019
?,28020000332318,901028372,NGUYEN THI 28362,802,VND,22/10/2019,"116,766","2,334,651",22/10/2019
?,28020000332342,901028375,NGUYEN THI 28365,802,VND,22/10/2019,"50,000","447,821",22/10/2019
?,28020000332649,901028394,NGUYEN THI 28384,802,VND,22/10/2019,"350,807","7,303,189",22/10/2019
?,28020000332870,901028406,NGUYEN THI 28396,802,VND,22/10/2019,"137,920","2,868,092",22/10/2019
?,28020000333043,90258006,NGUYEN VAN 58006,802,VND,22/10/2019,"236,603","5,016,062",22/10/2019
?,28020000333159,90224745,NGUYEN VAN 24745,802,VND,22/10/2019,"400,135","7,734,996",22/10/2019
?,28020000334140,90261856,NGUYEN VAN 61856,802,VND,22/10/2019,"183,733","5,002,288",22/10/2019
?,28020000334710,901028510,NGUYEN THI 28500,802,VND,22/10/2019,"366,453","7,409,053",22/10/2019
?,28020000334769,901028512,NGUYEN THI 28502,802,VND,22/10/2019,"161,542","3,014,112",22/10/2019
?,28020000334934,90203457,NGUYEN VAN 3457,802,VND,22/10/2019,"132,246","2,804,453",22/10/2019
?,28020000336038,90265142,NGUYEN VAN 65142,802,VND,22/10/2019,"220,659","4,466,943",22/10/2019
?,28020000336533,901028615,NGUYEN THI 28605,802,VND,22/10/2019,"103,074","2,062,740",22/10/2019
?,28020000336574,90386412,NGUYEN VAN 186412,802,VND,22/10/2019,"399,646","8,072,921",22/10/2019
?,28020000337234,901028664,NGUYEN THI 28654,802,VND,22/10/2019,"176,112","4,076,930",22/10/2019
?,28020000338133,90251512,NGUYEN VAN 51512,802,VND,22/10/2019,"160,635","3,253,915",22/10/2019
?,28020000338539,901028745,NGUYEN THI 28735,802,VND,22/10/2019,"145,917","2,962,782",22/10/2019
?,28020000338679,901028752,NGUYEN THI 28742,802,VND,22/10/2019,"385,421","7,430,982",22/10/2019
?,28020000339669,901028804,NGUYEN THI 28794,802,VND,22/10/2019,"145,685","2,876,106",22/10/2019
?,28020000340055,901028833,NGUYEN THI 28823,802,VND,22/10/2019,"106,752","2,126,514",22/10/2019
?,28020000340998,901028878,NGUYEN THI 28868,802,VND,22/10/2019,"95,256","2,434,562",22/10/2019
?,28020000341046,901028882,NGUYEN THI 28872,802,VND,22/10/2019,"82,407","1,728,131",22/10/2019
?,28020000341392,901028908,NGUYEN THI 28898,802,VND,22/10/2019,"60,367","1,287,335",22/10/2019
?,28020000341806,901028932,NGUYEN THI 28922,802,VND,22/10/2019,"151,002","2,968,408",22/10/2019
?,28020000342085,901028951,NGUYEN THI 28941,802,VND,22/10/2019,"393,160","8,165,145",22/10/2019
?,28020000343174,90272262,NGUYEN VAN 72262,802,VND,22/10/2019,"354,883","6,883,902",22/10/2019
?,28020000343315,901029002,NGUYEN THI 28992,802,VND,22/10/2019,"343,913","6,635,447",22/10/2019
?,28020000343331,901029005,NGUYEN THI 28995,802,VND,22/10/2019,"87,360","1,827,201",22/10/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,19
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000343414,90203859,NGUYEN VAN 3859,802,VND,22/10/2019,"85,556","2,067,551",22/10/2019
?,28020000343703,901029027,NGUYEN THI 29017,802,VND,22/10/2019,"124,609","7,915,693",22/10/2019
?,28020000344891,90203647,NGUYEN VAN 3647,802,VND,22/10/2019,"130,898","2,697,956",22/10/2019
?,28020000344941,901029087,NGUYEN THI 29077,802,VND,22/10/2019,"65,688","1,393,755",22/10/2019
?,28020000344990,901029089,NGUYEN THI 29079,802,VND,22/10/2019,"111,996","2,290,986",22/10/2019
?,28020000345344,901029110,NGUYEN THI 29100,802,VND,22/10/2019,"168,051","3,303,259",22/10/2019
?,28020000345732,90265139,NGUYEN VAN 65139,802,VND,22/10/2019,"460,543","9,290,859",22/10/2019
?,28020000346433,901029181,NGUYEN THI 29171,802,VND,22/10/2019,"105,528","2,633,517",22/10/2019
?,28020000346938,901029205,NGUYEN THI 29195,802,VND,22/10/2019,"537,400","9,642,325",22/10/2019
?,28020000347571,90239297,NGUYEN VAN 39297,802,VND,22/10/2019,"112,580","2,331,599",22/10/2019
?,28020000347738,90278270,NGUYEN VAN 78270,802,VND,22/10/2019,"57,308","1,335,088",22/10/2019
?,28020000348074,901029276,NGUYEN THI 29266,802,VND,22/10/2019,"130,096","2,638,648",22/10/2019
?,28020000348090,901029278,NGUYEN THI 29268,802,VND,22/10/2019,"193,775","3,955,495",22/10/2019
?,28020000348280,901029290,NGUYEN THI 29280,802,VND,22/10/2019,"136,629","2,708,165",22/10/2019
?,28020000349833,901029363,NGUYEN THI 29353,802,VND,22/10/2019,"63,121","1,342,423",22/10/2019
?,28020000350260,901029381,NGUYEN THI 29371,802,VND,22/10/2019,"115,569","2,949,048",22/10/2019
?,28020000350468,901029396,NGUYEN THI 29386,802,VND,22/10/2019,"127,120","2,622,408",22/10/2019
?,28020000350542,901029404,NGUYEN THI 29394,802,VND,22/10/2019,"114,700","2,373,991",22/10/2019
?,28020000351060,901029434,NGUYEN THI 29424,802,VND,22/10/2019,"142,794","2,935,876",22/10/2019
?,28020000351508,901029456,NGUYEN THI 29446,802,VND,22/10/2019,"294,873","7,646,835",22/10/2019
?,28020000351656,901029465,NGUYEN THI 29455,802,VND,22/10/2019,"117,653","2,433,067",22/10/2019
?,28020000352126,901029488,NGUYEN THI 29478,802,VND,22/10/2019,"97,930","2,816,205",22/10/2019
?,28020000352183,901029493,NGUYEN THI 29483,802,VND,22/10/2019,"137,828","2,962,151",22/10/2019
?,28020000352324,901029500,NGUYEN THI 29490,802,VND,22/10/2019,"10,270","3,294,708",22/10/2019
?,28020000353009,90203713,NGUYEN VAN 3713,802,VND,22/10/2019,"121,502","2,510,044",22/10/2019
?,28020000353215,901029559,NGUYEN THI 29549,802,VND,22/10/2019,"10,438","1,140,356",22/10/2019
?,28020000354296,901029618,NGUYEN THI 29608,802,VND,22/10/2019,"149,096","2,979,614",22/10/2019
?,28020000354379,901029624,NGUYEN THI 29614,802,VND,22/10/2019,"182,094","3,721,884",22/10/2019
?,28020000354544,90204006,NGUYEN VAN 4006,802,VND,22/10/2019,"125,737","2,594,746",22/10/2019
?,28020000354759,901029647,NGUYEN THI 29637,802,VND,22/10/2019,"153,850","2,864,071",22/10/2019
?,28020000354908,901029656,NGUYEN THI 29646,802,VND,22/10/2019,"115,341","2,386,811",22/10/2019
?,28020000355038,901029665,NGUYEN THI 29655,802,VND,22/10/2019,"78,429","1,648,573",22/10/2019
?,28020000355616,90244577,NGUYEN VAN 44577,802,VND,22/10/2019,"357,486","7,229,719",22/10/2019
?,28020000355772,901029703,NGUYEN THI 29693,802,VND,22/10/2019,"145,100","2,933,003",22/10/2019
?,28020000356630,90204481,NGUYEN VAN 4481,802,VND,22/10/2019,"240,542","5,043,834",22/10/2019
?,28020000356952,90204638,NGUYEN VAN 4638,802,VND,22/10/2019,"165,263","3,384,831",22/10/2019
?,28020000356960,901029765,NGUYEN THI 29755,802,VND,22/10/2019,"26,459","2,419,998",22/10/2019
?,28020000357216,90286179,NGUYEN VAN 86179,802,VND,22/10/2019,"96,597","2,011,940",22/10/2019
?,28020000357257,90276125,NGUYEN VAN 76125,802,VND,22/10/2019,"176,996","6,428,265",22/10/2019
?,28020000357612,901029799,NGUYEN THI 29789,802,VND,22/10/2019,"20,800","2,634,793",22/10/2019
?,28020000357778,901029810,NGUYEN THI 29800,802,VND,22/10/2019,"117,878","2,637,015",22/10/2019
?,28020000357828,901029814,NGUYEN THI 29804,802,VND,22/10/2019,"400,154","6,997,953",22/10/2019
?,28020000358073,90244166,NGUYEN VAN 44166,802,VND,22/10/2019,"236,570","4,822,950",22/10/2019
?,28020000359113,901029889,NGUYEN THI 29879,802,VND,22/10/2019,"323,390","4,918,770",22/10/2019
?,28020000360640,90232218,NGUYEN VAN 32218,802,VND,22/10/2019,"346,088","6,902,188",22/10/2019
?,28020000362703,901030094,NGUYEN THI 30084,802,VND,22/10/2019,"146,697","3,013,935",22/10/2019
?,28020000365607,901030241,NGUYEN THI 30231,802,VND,22/10/2019,"135,191","2,783,817",22/10/2019
?,28020000365797,90206298,NGUYEN VAN 6298,802,VND,22/10/2019,"300,238","6,084,765",22/10/2019
?,28020000365854,901030252,NGUYEN THI 30242,802,VND,22/10/2019,"198,704","4,054,080",22/10/2019
?,28020000366464,901030280,NGUYEN THI 30270,802,VND,22/10/2019,"120,800","2,420,006",22/10/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,20
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000367157,901030319,NGUYEN THI 30309,802,VND,22/10/2019,"113,985","2,351,533",22/10/2019
?,28020000367355,90244430,NGUYEN VAN 44430,802,VND,22/10/2019,"38,716","1,869,156",22/10/2019
?,28020000367512,901030344,NGUYEN THI 30334,802,VND,22/10/2019,"144,956","2,931,564",22/10/2019
?,28020000367561,901030347,NGUYEN THI 30337,802,VND,22/10/2019,"426,892","8,244,356",22/10/2019
?,28020000367702,90205123,NGUYEN VAN 5123,802,VND,22/10/2019,"208,418","3,867,331",22/10/2019
?,28020000367843,90206629,NGUYEN VAN 6629,802,VND,22/10/2019,"201,922","4,118,437",22/10/2019
?,28020000369823,901030470,NGUYEN THI 30460,802,VND,22/10/2019,"74,202","1,514,981",22/10/2019
?,28020000369948,90335239,NGUYEN VAN 135239,802,VND,22/10/2019,"885,167","9,475,923",22/10/2019
?,28020000371571,901030555,NGUYEN THI 30545,802,VND,22/10/2019,"108,494","2,170,938",22/10/2019
?,28020000371936,901030574,NGUYEN THI 30564,802,VND,22/10/2019,"236,587","4,442,453",22/10/2019
?,28020000371969,901030577,NGUYEN THI 30567,802,VND,22/10/2019,"213,050","4,340,990",22/10/2019
?,28020000372074,901030582,NGUYEN THI 30572,802,VND,22/10/2019,"95,243","5,050,869",22/10/2019
?,28020000372363,90274297,NGUYEN VAN 74297,802,VND,22/10/2019,"423,730","4,802,972",22/10/2019
?,28020000373148,90334898,NGUYEN VAN 134898,802,VND,22/10/2019,"469,139","9,972,787",22/10/2019
?,28020000373908,901030676,NGUYEN THI 30666,802,VND,22/10/2019,"106,178","2,203,561",22/10/2019
?,28020000373924,901030677,NGUYEN THI 30667,802,VND,22/10/2019,"215,232","4,275,876",22/10/2019
?,28020000374021,901030685,NGUYEN THI 30675,802,VND,22/10/2019,"208,615","3,851,236",22/10/2019
?,28020000374401,90206837,NGUYEN VAN 6837,802,VND,22/10/2019,"185,224","3,618,681",22/10/2019
?,28020000374492,901030710,NGUYEN THI 30700,802,VND,22/10/2019,"331,782","4,771,391",22/10/2019
?,28020000375499,901030763,NGUYEN THI 30753,802,VND,22/10/2019,"167,486","3,430,529",22/10/2019
?,28020000375739,90286762,NGUYEN VAN 86762,802,VND,22/10/2019,"324,609","6,274,050",22/10/2019
?,28020000376232,901030796,NGUYEN THI 30786,802,VND,22/10/2019,"50,000","551,226",22/10/2019
?,28020000376679,901030818,NGUYEN THI 30808,802,VND,22/10/2019,"156,680","3,088,369",22/10/2019
?,28020000377503,901030870,NGUYEN THI 30860,802,VND,22/10/2019,"312,103","6,432,655",22/10/2019
?,28020000377776,90207176,NGUYEN VAN 7176,802,VND,22/10/2019,"187,923","3,665,263",22/10/2019
?,28020000378493,90245553,NGUYEN VAN 45553,802,VND,22/10/2019,"245,024","4,535,645",22/10/2019
?,28020000379129,901030946,NGUYEN THI 30936,802,VND,22/10/2019,"108,745","2,254,898",22/10/2019
?,28020000379244,90305575,NGUYEN VAN 105575,802,VND,22/10/2019,"356,824","6,407,196",22/10/2019
?,28020000379483,90205818,NGUYEN VAN 5818,802,VND,22/10/2019,"164,369","3,376,941",22/10/2019
?,28020000380390,901031022,NGUYEN THI 31012,802,VND,22/10/2019,"153,709","3,154,189",22/10/2019
?,28020000380481,901031028,NGUYEN THI 31018,802,VND,22/10/2019,"178,194","3,643,883",22/10/2019
?,28020000382198,90241031,NGUYEN VAN 41031,802,VND,22/10/2019,"444,094","8,961,885",22/10/2019
?,28020000382230,901031132,NGUYEN THI 31122,802,VND,22/10/2019,"111,460","2,309,197",22/10/2019
?,28020000383188,901031178,NGUYEN THI 31168,802,VND,22/10/2019,"50,000","271,550",22/10/2019
?,28020000383642,90369702,NGUYEN VAN 169702,802,VND,22/10/2019,"101,954","2,119,082",22/10/2019
?,28020000383808,901031217,NGUYEN THI 31207,802,VND,22/10/2019,"139,338","2,866,766",22/10/2019
?,28020000384343,901031242,NGUYEN THI 31232,802,VND,22/10/2019,"344,466","5,084,194",22/10/2019
?,28020000385175,90251260,NGUYEN VAN 51260,802,VND,22/10/2019,"327,594","6,631,884",22/10/2019
?,28020000385316,90205885,NGUYEN VAN 5885,802,VND,22/10/2019,"86,471","1,809,427",22/10/2019
?,28020000385423,901031293,NGUYEN THI 31283,802,VND,22/10/2019,"137,590","4,218,648",22/10/2019
?,28020000385894,901031321,NGUYEN THI 31311,802,VND,22/10/2019,"150,104","3,082,087",22/10/2019
?,28020000386876,90208593,NGUYEN VAN 8593,802,VND,22/10/2019,"142,910","2,911,093",22/10/2019
?,28020000386900,901031385,NGUYEN THI 31375,802,VND,22/10/2019,"244,225","5,066,507",22/10/2019
?,28020000387114,901031393,NGUYEN THI 31383,802,VND,22/10/2019,"50,000","301,561",22/10/2019
?,28020000387346,901031403,NGUYEN THI 31393,802,VND,22/10/2019,"126,221","2,604,419",22/10/2019
?,28020000387379,901031404,NGUYEN THI 31394,802,VND,22/10/2019,"159,424","3,130,892",22/10/2019
?,28020000387601,901031418,NGUYEN THI 31408,802,VND,22/10/2019,"202,745","4,151,878",22/10/2019
?,28020000387684,90206631,NGUYEN VAN 6631,802,VND,22/10/2019,"142,701","2,881,334",22/10/2019
?,28020000388070,901031450,NGUYEN THI 31440,802,VND,22/10/2019,"321,633","6,512,667",22/10/2019
?,28020000388344,90206875,NGUYEN VAN 6875,802,VND,22/10/2019,"136,669","2,813,385",22/10/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,21
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000388674,90208764,NGUYEN VAN 8764,802,VND,22/10/2019,"142,942","3,399,917",22/10/2019
?,28020000389052,90302604,NGUYEN VAN 102604,802,VND,22/10/2019,"824,954","9,901,902",22/10/2019
?,28020000389417,90342102,NGUYEN VAN 142102,802,VND,22/10/2019,"378,828","7,656,561",22/10/2019
?,28020000389664,901031540,NGUYEN THI 31530,802,VND,22/10/2019,"611,993","10,186,660",22/10/2019
?,28020000389987,901031556,NGUYEN THI 31546,802,VND,22/10/2019,"130,027","2,662,422",22/10/2019
?,28020000390043,901031561,NGUYEN THI 31551,802,VND,22/10/2019,"171,770","3,515,401",22/10/2019
?,28020000390100,901031563,NGUYEN THI 31553,802,VND,22/10/2019,"16,803","8,123,068",22/10/2019
?,28020000390324,901031570,NGUYEN THI 31560,802,VND,22/10/2019,"143,580","2,951,601",22/10/2019
?,28020000390464,901031580,NGUYEN THI 31570,802,VND,22/10/2019,"115,672","2,329,477",22/10/2019
?,28020000390670,90226421,NGUYEN VAN 26421,802,VND,22/10/2019,"159,667","3,215,145",22/10/2019
?,28020000391231,901031622,NGUYEN THI 31612,802,VND,22/10/2019,"339,897","6,877,932",22/10/2019
?,28020000391256,90209131,NGUYEN VAN 9131,802,VND,22/10/2019,"491,726","9,462,412",22/10/2019
?,28020000391314,90208887,NGUYEN VAN 8887,802,VND,22/10/2019,"202,994","4,139,873",22/10/2019
?,28020000391504,901031632,NGUYEN THI 31622,802,VND,22/10/2019,"182,885","3,737,693",22/10/2019
?,28020000393302,901031726,NGUYEN THI 31716,802,VND,22/10/2019,"146,548","2,947,472",22/10/2019
?,28020000393666,901031737,NGUYEN THI 31727,802,VND,22/10/2019,"197,022","3,834,080",22/10/2019
?,28020000393674,90208150,NGUYEN VAN 8150,802,VND,22/10/2019,"165,693","3,393,868",22/10/2019
?,28020000394581,901031781,NGUYEN THI 31771,802,VND,22/10/2019,"241,679","4,721,262",22/10/2019
?,28020000395232,90248580,NGUYEN VAN 48580,802,VND,22/10/2019,"101,079","2,101,583",22/10/2019
?,28020000395307,901031824,NGUYEN THI 31814,802,VND,22/10/2019,"190,982","3,379,309",22/10/2019
?,28020000395398,90257731,NGUYEN VAN 57731,802,VND,22/10/2019,"289,337","4,894,748",22/10/2019
?,28020000395489,90205245,NGUYEN VAN 5245,802,VND,22/10/2019,"318,394","5,145,137",22/10/2019
?,28020000395851,901031849,NGUYEN THI 31839,802,VND,22/10/2019,"134,180","2,763,596",22/10/2019
?,28020000396040,901031863,NGUYEN THI 31853,802,VND,22/10/2019,"50,823","2,955,497",22/10/2019
?,28020000396214,901031871,NGUYEN THI 31861,802,VND,22/10/2019,"41,747","3,251,294",22/10/2019
?,28020000396677,901031894,NGUYEN THI 31884,802,VND,22/10/2019,"137,932","2,838,631",22/10/2019
?,28020000396743,901031901,NGUYEN THI 31891,802,VND,22/10/2019,"105,624","2,194,117",22/10/2019
?,28020000397105,901031920,NGUYEN THI 31910,802,VND,22/10/2019,"446,102","5,015,868",22/10/2019
?,28020000397204,901031927,NGUYEN THI 31917,802,VND,22/10/2019,"420,348","4,574,560",22/10/2019
?,28020000397493,901031942,NGUYEN THI 31932,802,VND,22/10/2019,"1,746","2,583,637",22/10/2019
?,28020000398053,90285746,NGUYEN VAN 85746,802,VND,22/10/2019,"120,690","2,473,592",22/10/2019
?,28020000398897,90232103,NGUYEN VAN 32103,802,VND,22/10/2019,"478,227","9,846,357",22/10/2019
?,28020000399044,901032031,NGUYEN THI 32021,802,VND,22/10/2019,"158,366","3,247,324",22/10/2019
?,28020000399630,901032061,NGUYEN THI 32051,802,VND,22/10/2019,"243,970","4,959,390",22/10/2019
?,28020000399648,901032062,NGUYEN THI 32052,802,VND,22/10/2019,"51,717","1,076,331",22/10/2019
?,28020000400552,90210404,NGUYEN VAN 10404,802,VND,22/10/2019,"272,021","4,987,115",22/10/2019
?,28020000400800,901032121,NGUYEN THI 32111,802,VND,22/10/2019,"89,879","3,086,544",22/10/2019
?,28020000400925,90209960,NGUYEN VAN 9960,802,VND,22/10/2019,"183,597","3,751,937",22/10/2019
?,28020000401204,901032142,NGUYEN THI 32132,802,VND,22/10/2019,"519,077","4,828,134",22/10/2019
?,28020000401261,901032145,NGUYEN THI 32135,802,VND,22/10/2019,"170,571","3,491,413",22/10/2019
?,28020000401360,901032148,NGUYEN THI 32138,802,VND,22/10/2019,"177,198","3,407,839",22/10/2019
?,28020000402129,90293803,NGUYEN VAN 93803,802,VND,22/10/2019,"213,026","9,998,882",22/10/2019
?,28020000402517,901032199,NGUYEN THI 32189,802,VND,22/10/2019,"167,423","3,428,452",22/10/2019
?,28020000402657,901032205,NGUYEN THI 32195,802,VND,22/10/2019,"202,981","3,770,100",22/10/2019
?,28020000402848,90372272,NGUYEN VAN 172272,802,VND,22/10/2019,"392,206","7,208,150",22/10/2019
?,28020000403440,901032235,NGUYEN THI 32225,802,VND,22/10/2019,"198,212","3,913,270",22/10/2019
?,28020000403614,90210880,NGUYEN VAN 10880,802,VND,22/10/2019,"152,207","3,299,496",22/10/2019
?,28020000403986,90261815,NGUYEN VAN 61815,802,VND,22/10/2019,"110,586","3,354,662",22/10/2019
?,28020000404000,90289154,NGUYEN VAN 89154,802,VND,22/10/2019,"113,510","2,350,208",22/10/2019
?,28020000404356,901032264,NGUYEN THI 32254,802,VND,22/10/2019,"457,101","9,936,016",22/10/2019
i,1DATE PRINTED: 31/10/1,9    00:35:09,,,,,,01/11/19       PAGE,22
?,JACCS INTER. VIETNAM,FINANCE,BRANCH: 01000,,,,,,
?,BRANCH: 01000 JIVF HO,CHI MINH,,,,,,,
?,LIST OF ACCOUNT IN CO,LLECTION,,,,,,,
?,,,,,,,,,
?,CURRENCY : VND,DONG,,,,,,,
?,,,,,,,,,
?,OFFICER  : CC1,ACCELLENCE COLLE,CTOR,,,,,,
?,,,,,,,,,
?,ACCOUNT NUMBER,MOBILE PHONE,CUSTOMER NAME,TYPE,CURR,DUE DATE,"OVERDUE AMT, P+I","CUR BAL, P+I",OVER DUE
?,-------------------,------------------,------------------------------,----,----,----------,--------------------,--------------------,----------
?,28020000404547,901032282,NGUYEN THI 32272,802,VND,22/10/2019,653,"3,660,609",22/10/2019
?,28020000405270,90211099,NGUYEN VAN 11099,802,VND,22/10/2019,"143,766","2,955,313",22/10/2019
?,28020000405304,90211095,NGUYEN VAN 11095,802,VND,22/10/2019,"50,000","915,000",22/10/2019
?,28020000405619,90208753,NGUYEN VAN 8753,802,VND,22/10/2019,"105,446","2,989,634",22/10/2019
